,Unnamed: 0,agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist,DateTime,gage_height_m,discharge_cms
423,234.0,USGS,12200500.0,432,5/1/1997 13:47,PDT,Yes,JED/SGW,USGS,18.43,27900,Good,-0.06,1.9,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,27900.0,604.0,8020.0,3.48,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1997-05-01 13:47:00,5.617464,790.0400199168001
424,235.0,USGS,12200500.0,433,7/25/1997 11:12,PDT,Yes,SGW,USGS,16.46,21400,Good,0.01,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,21400.0,600.0,6800.0,3.15,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1997-07-25 11:12:00,5.017008000000001,605.9805170688
425,236.0,USGS,12200500.0,434,10/14/1997 12:55,PDT,Yes,JED,USGS,14.55,16600,Good,-0.03,1.2,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16600.0,595.0,5750.0,2.89,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1997-10-14 12:55:00,4.43484,470.0596534272001
426,237.0,USGS,12200500.0,435,12/8/1997 11:30,PST,Yes,SGW,USGS,12.22,10800,Good,0.03,1.2,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,10800.0,582.0,4290.0,2.51,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1997-12-08 11:30:00,3.7246560000000004,305.8219431936
427,238.0,USGS,12200500.0,436,5/19/1998 10:15,PDT,Yes,SGW,USGS,12.64,11300,Good,-0.07,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,11300.0,585.0,4520.0,2.5,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1998-05-19 10:15:00,3.8526720000000005,319.98036648960004
428,239.0,USGS,12200500.0,437,8/13/1998 16:20,PDT,Yes,SGW,USGS,12.42,10800,Good,-0.12,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,10800.0,580.0,4290.0,2.52,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1998-08-13 16:20:00,3.785616,305.8219431936
429,240.0,USGS,12200500.0,438,9/21/1998 9:20,PDT,Yes,SGW,USGS,9.36,4450,Good,-0.03,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,4450.0,557.0,2340.0,1.9,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1998-09-21 09:20:00,2.852928,126.00996733440002
430,241.0,USGS,12200500.0,439,10/20/1998 10:30,PDT,Yes,SGW,USGS,10.67,7200,Good,0.0,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,7200.0,570.0,3180.0,2.26,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1998-10-20 10:30:00,3.252216,203.88129546240003
431,242.0,USGS,12200500.0,440,12/16/1998 10:28,PST,Yes,SGW,USGS,17.87,25300,Good,-0.13,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,25300.0,595.0,7620.0,3.32,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1998-12-16 10:28:00,5.446776000000001,716.4162187776001
432,243.0,USGS,12200500.0,441,3/9/1999 13:07,PST,Yes,SGW,USGS,14.76,16500,Good,-0.05,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16500.0,585.0,5400.0,3.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-03-09 13:07:00,4.498848,467.2279687680001
433,244.0,USGS,12200500.0,442,4/20/1999 17:30,PDT,Yes,RW,USGS,15.61,18700,Good,0.04,1.0,Clear,UNSP,1.0,Imported Channel 1,BOAT,unspe,unkno,18700.0,,,0.0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-04-20 17:30:00,4.757928,529.5250312704001
434,245.0,USGS,12200500.0,443,4/21/1999 10:42,PDT,Yes,RW,USGS,15.34,18400,Good,-0.13,3.0,Clear,MEAS,1.0,Imported Channel 1,BOAT,unspe,unkno,18400.0,,,0.0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-04-21 10:42:00,4.675632,521.0299772928
435,246.0,USGS,12200500.0,444,4/21/1999 15:30,PDT,Yes,KRS,USGS,15.14,18600,Fair,0.09,2.1,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,18600.0,595.0,5890.0,3.16,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-04-21 15:30:00,4.6146720000000006,526.6933466112001
436,247.0,USGS,12200500.0,445,4/22/1999 10:42,PDT,Yes,RW,USGS,13.86,14200,Good,-0.09,1.0,Clear,MEAS,1.0,Imported Channel 1,BOAT,unspe,unkno,14200.0,,,0.0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-04-22 10:42:00,4.224528,402.0992216064001
437,248.0,USGS,12200500.0,446,6/17/1999 13:00,PDT,Yes,SGW,USGS,21.35,37500,Good,-0.1,1.8,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,37500.0,602.0,9670.0,3.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-06-17 13:00:00,6.507480000000001,1061.8817472
438,249.0,USGS,12200500.0,447,9/17/1999 12:50,PDT,Yes,SGW,USGS,11.17,7530,Good,0.01,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,7530.0,565.0,3050.0,2.47,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-09-17 12:50:00,3.4046160000000003,213.22585483776004
439,250.0,USGS,12200500.0,448,11/4/1999 13:35,PST,Yes,SGW,USGS,14.75,16400,Good,0.1,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16400.0,585.0,5200.0,3.15,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-11-04 13:35:00,4.4958,464.39628410880005
440,251.0,USGS,12200500.0,449,12/16/1999 9:45,PST,Yes,SGW,USGS,25.03,53700,Good,-0.05,1.6,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,53700.0,610.0,11700.0,4.59,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,1999-12-16 09:45:00,7.629144000000001,1520.6146619904002
441,252.0,USGS,12200500.0,450,5/17/2000 10:30,PDT,Yes,SGW,USGS,15.52,18900,Good,0.0,1.8,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,18900.0,593.0,6240.0,3.03,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2000-05-17 10:30:00,4.7304960000000005,535.1884005888
442,253.0,USGS,12200500.0,451,8/21/2000 12:55,PDT,Yes,SGW,USGS,11.93,9420,Good,0.01,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,9420.0,575.0,3790.0,2.49,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2000-08-21 12:55:00,3.636264,266.74469489664006
443,254.0,USGS,12200500.0,452,10/19/2000 11:35,PDT,Yes,SGW,USGS,14.07,15200,Good,-0.06,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15200.0,585.0,5180.0,2.93,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2000-10-19 11:35:00,4.288536000000001,430.41606819840007
444,255.0,USGS,12200500.0,453,1/24/2001 12:40,PST,Yes,SGW,USGS,11.3,8820,Good,-0.02,1.2,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,8820.0,573.0,3660.0,2.41,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2001-01-24 12:40:00,3.44424,249.75458694144004
445,256.0,USGS,12200500.0,454,4/9/2001 10:40,PDT,Yes,SGW,USGS,10.5,7030,Good,-0.04,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,7030.0,570.0,3090.0,2.28,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2001-04-09 10:40:00,3.2004,199.06743154176004
446,257.0,USGS,12200500.0,455,6/27/2001 11:15,PDT,Yes,SGW/JED,USGS,12.24,10500,Good,,,Clear,MEAS,1.0,Imported Channel 1,BOAT,unspe,unkno,10500.0,529.0,4100.0,2.56,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2001-06-27 11:15:00,3.7307520000000003,297.32688921600004
447,258.0,USGS,12200500.0,456,10/30/2001 8:37,PST,Yes,SGW,USGS,13.73,15300,Good,-0.02,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15300.0,590.0,5310.0,2.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2001-10-30 08:37:00,4.184904,433.24775285760006
448,259.0,USGS,12200500.0,457,11/15/2001 10:10,PST,Yes,SGW,USGS,27.55,70300,Good,0.19,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,70300.0,620.0,13700.0,5.13,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2001-11-15 10:10:00,8.39724,1990.6743154176004
449,260.0,USGS,12200500.0,458,1/15/2002 11:37,PST,Yes,SGW,USGS,16.41,22800,Good,-0.03,1.5,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,22800.0,595.0,6710.0,3.4,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2002-01-15 11:37:00,5.001768,645.6241022976001
450,261.0,USGS,12200500.0,459,5/20/2002 12:27,PDT,Yes,CAC/SGW,USGS,16.0,21700,Good,0.15,0.5,Clear,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,21700.0,595.0,6750.0,3.1,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2002-05-20 12:27:00,4.8768,614.4755710464001
451,262.0,USGS,12200500.0,460,6/26/2002 15:33,PDT,Yes,JED/CAC,USGS,20.32,34200,Good,0.0,0.3,Clear,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,34200.0,614.0,9720.0,3.31,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2002-06-26 15:33:00,6.193536000000001,968.4361534464001
452,263.0,USGS,12200500.0,461,7/29/2002 15:43,PDT,Yes,JED/CAC,USGS,15.79,20600,Good,0.03,0.5,Clear,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,20600.0,603.0,6900.0,2.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2002-07-29 15:43:00,4.812792,583.3270397952001
453,264.0,USGS,12200500.0,462,10/8/2002 12:30,PDT,Yes,JED,USGS,8.92,4700,Good,0.0,1.1,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,4700.0,557.0,2320.0,2.03,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2002-10-08 12:30:00,2.718816,133.08917898240003
454,265.0,USGS,12200500.0,463,1/7/2003 14:47,PST,Yes,DAM,USGS,13.62,15700,Fair,-0.41,1.0,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15700.0,587.0,5330.0,2.94,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2003-01-07 14:47:00,4.151376,444.5744914944001
455,266.0,USGS,12200500.0,464,1/9/2003 10:06,PST,Yes,DAM,USGS,13.52,15000,Fair,-0.08,1.2,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15000.0,590.0,5100.0,2.95,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2003-01-09 10:06:00,4.120896,424.7526988800001
456,267.0,USGS,12200500.0,465,1/27/2003 16:23,PST,Yes,DAM/CC,USGS,24.24,47700,Good,-0.11,,DebrisHeavy,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,47700.0,629.0,12200.0,3.9,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2003-01-27 16:23:00,7.388352,1350.7135824384002
457,268.0,USGS,12200500.0,466,5/14/2003 17:30,PDT,Yes,CAC/DAM,USGS,12.09,11500,Good,-0.01,0.2,DebrisLight,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,11500.0,584.0,4450.0,2.58,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2003-05-14 17:30:00,3.685032,325.64373580800003
458,269.0,USGS,12200500.0,467,8/21/2003 9:20,PDT,Yes,DAM/JMP,USGS,10.4,8530,Good,-0.21,0.5,DebrisLight,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,8530.0,506.0,3940.0,2.1,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2003-08-21 09:20:00,3.1699200000000003,241.54270142976003
459,270.0,USGS,12200500.0,468,10/22/2003 12:20,PDT,Yes,DAM/KF,USGS,33.92,113000,Fair,-0.17,0.7,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,113000.0,723.0,18700.0,6.03,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2003-10-22 12:20:00,10.338816000000001,3199.8036648960006
460,271.0,USGS,12200500.0,469,1/12/2004 14:19,PST,Yes,DAM/JTS,USGS,14.3,18000,Good,0.08,0.4,Clear,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,18000.0,642.0,5840.0,3.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2004-01-12 14:19:00,4.35864,509.70323865600005
461,272.0,USGS,12200500.0,470,3/10/2004 15:07,PST,Yes,DAM/JMP,USGS,13.76,16500,Fair,-0.03,0.4,DebrisLight,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,16500.0,639.0,5370.0,3.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2004-03-10 15:07:00,4.194048,467.2279687680001
462,273.0,USGS,12200500.0,471,5/12/2004 9:07,PDT,Yes,JTS,USGS,12.24,12000,Good,-0.22,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,12000.0,582.0,4450.0,2.68,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2004-05-12 09:07:00,3.7307520000000003,339.80215910400005
463,274.0,USGS,12200500.0,472,7/7/2004 9:14,PDT,Yes,JTS,USGS,13.24,14200,Fair,-0.14,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14200.0,587.0,5000.0,2.85,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2004-07-07 09:14:00,4.035552,402.0992216064001
464,275.0,USGS,12200500.0,473,10/20/2004 9:40,PDT,Yes,DAM,USGS,13.66,15400,Fair,-0.03,1.0,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15400.0,585.0,5150.0,2.99,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2004-10-20 09:40:00,4.163568000000001,436.07943751680006
465,276.0,USGS,12200500.0,474,12/3/2004 9:45,PST,Yes,DAM,USGS,14.04,15900,Fair,-0.1,1.0,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,15900.0,592.0,5380.0,2.96,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2004-12-03 09:45:00,4.279392,450.2378608128001
466,277.0,USGS,12200500.0,475,3/7/2005 11:53,PST,Yes,JMP,USGS,11.12,8060,Good,-0.01,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,8060.0,582.0,3400.0,2.37,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2005-03-07 11:53:00,3.389376,228.23378353152003
467,278.0,USGS,12200500.0,476,4/18/2005 10:02,PDT,Yes,JTS,USGS,13.22,13400,Good,-0.05,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,13400.0,595.0,4710.0,2.85,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2005-04-18 10:02:00,4.029456000000001,379.4457443328001
468,279.0,USGS,12200500.0,477,6/8/2005 11:33,PDT,Yes,JTS,USGS,11.89,10200,Fair,0.03,1.1,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,10200.0,595.0,4030.0,2.54,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2005-06-08 11:33:00,3.6240720000000004,288.83183523840006
469,280.0,USGS,12200500.0,478,6/29/2005 11:00,PDT,Yes,JMP/DAM,USGS,11.26,8450,Fair,-0.01,0.9,DebrisModerate,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,8450.0,448.0,3370.0,2.51,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2005-06-29 11:00:00,3.432048,239.27735370240003
470,281.0,USGS,12200500.0,479,8/8/2005 12:49,PDT,Yes,JMP/DAM,USGS,11.5,9150,Fair,0.02,0.5,DebrisLight,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,9150.0,445.0,3560.0,2.56,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2005-08-08 12:49:00,3.5052000000000003,259.09914631680005
471,282.0,USGS,12200500.0,480,11/2/2005 11:30,PST,Yes,DAM/JMP,USGS,16.44,19900,Fair,-0.02,0.5,Clear,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,19900.0,525.0,6080.0,3.28,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2005-11-02 11:30:00,5.010912,563.5052471808001
472,283.0,USGS,12200500.0,481,11/14/2005 11:21,PST,Yes,JTS,USGS,16.66,22300,Fair,-0.06,1.6,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,22300.0,595.0,6800.0,3.28,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2005-11-14 11:21:00,5.077968,631.4656790016
473,284.0,USGS,12200500.0,482,12/9/2005 12:54,PST,Yes,JTS,USGS,12.45,11400,Good,0.18,1.3,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,11400.0,595.0,4160.0,2.75,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2005-12-09 12:54:00,3.79476,322.81205114880004
474,285.0,USGS,12200500.0,483,1/4/2006 9:46,PST,Yes,JTS,USGS,15.31,17500,Fair,0.03,1.4,Clear,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,17500.0,600.0,5930.0,2.95,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-01-04 09:46:00,4.666488,495.5448153600001
475,286.0,USGS,12200500.0,484,1/11/2006 10:12,PST,Yes,JTS/JMP,USGS,25.56,59400,Fair,-0.14,1.0,DebrisModerate,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,59400.0,627.0,12300.0,4.85,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-01-11 10:12:00,7.790688,1682.0206875648003
476,287.0,USGS,12200500.0,485,2/28/2006 10:23,PST,Yes,JTS,USGS,14.14,14500,Fair,-0.1,1.4,DebrisModerate,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,14500.0,594.0,5090.0,2.85,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-02-28 10:23:00,4.309872,410.59427558400006
477,288.0,USGS,12200500.0,486,3/9/2006 10:56,PST,Yes,JTS/JMP,USGS,14.18,14600,Fair,0.12,1.3,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,14600.0,682.0,4530.0,3.23,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-03-09 10:56:00,4.322064,413.42596024320005
478,289.0,USGS,12200500.0,487,3/16/2006 10:59,PST,Yes,DAM/JMP,USGS,13.06,11600,Poor,-0.08,0.5,DebrisLight,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,11600.0,459.0,4060.0,2.76,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-03-16 10:59:00,3.9806880000000002,328.4754204672
479,290.0,USGS,12200500.0,488,5/11/2006 10:02,PDT,Yes,JTS/JMP,USGS,12.61,11200,Fair,0.02,1.2,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,11200.0,680.0,3880.0,2.89,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-05-11 10:02:00,3.843528,317.14868183040005
480,291.0,USGS,12200500.0,489,5/19/2006 10:14,PDT,Yes,JTS/GMJ,USGS,21.63,39900,Poor,0.17,2.3,DebrisModerate,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,39900.0,699.0,9940.0,4.02,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-05-19 10:14:00,6.592824,1129.8421790208001
481,292.0,USGS,12200500.0,490,6/29/2006 12:44,PDT,Yes,DAM/JMP,USGS,16.84,20700,Fair,0.0,0.4,DebrisLight,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,20700.0,495.0,6240.0,3.13,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-06-29 12:44:00,5.1328320000000005,586.1587244544
482,293.0,USGS,12200500.0,491,7/24/2006 9:42,PDT,Yes,JMP/NNT,USGS,13.84,12400,Fair,-0.11,2.0,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,12400.0,685.0,4270.0,2.89,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-07-24 09:42:00,4.218432,351.1288977408
483,294.0,USGS,12200500.0,492,10/6/2006 10:44,PDT,Yes,JTS,USGS,9.91,4480,Fair,0.0,1.4,DebrisModerate,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,4480.0,576.0,2280.0,1.96,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-10-06 10:44:00,3.0205680000000004,126.85947273216001
484,295.0,USGS,12200500.0,493,11/6/2006 11:10,PST,Yes,JTS/GBJ,USGS,24.56,57300,Poor,1.01,1.7,DebrisModerate,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,57300.0,715.0,11800.0,4.86,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-11-06 11:10:00,7.485888,1622.5553097216002
485,296.0,USGS,12200500.0,494,11/7/2006 12:27,PST,Yes,JTS/GBJ,USGS,32.68,125000,Poor,0.84,1.8,DebrisModerate,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,125000.0,751.0,18400.0,6.79,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2006-11-07 12:27:00,9.960864,3539.6058240000007
486,297.0,USGS,12200500.0,495,1/8/2007 12:15,PST,Yes,JTS,USGS,19.46,28800,Fair,-0.19,1.0,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,28800.0,602.0,7900.0,3.64,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2007-01-08 12:15:00,5.931408,815.5251818496001
487,298.0,USGS,12200500.0,496,3/12/2007 10:32,PDT,Yes,JTS/ETF,USGS,25.36,62400,Fair,0.59,1.8,DebrisHeavy,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,62400.0,715.0,12300.0,5.05,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2007-03-12 10:32:00,7.729728000000001,1766.9712273408002
488,299.0,USGS,12200500.0,497,5/8/2007 10:34,PDT,Yes,JTS/ETF,USGS,15.68,16700,Fair,0.03,1.4,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,16700.0,597.0,5420.0,3.09,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2007-05-08 10:34:00,4.779264,472.8913380864001
489,300.0,USGS,12200500.0,498,6/5/2007 11:26,PDT,Yes,JTS/ETF,USGS,22.02,38300,Fair,-0.03,1.6,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,38300.0,701.0,9760.0,3.93,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2007-06-05 11:26:00,6.711696,1084.5352244736002
490,301.0,USGS,12200500.0,499,7/23/2007 10:07,PDT,Yes,JTS,USGS,18.31,24000,Fair,-0.06,1.5,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,24000.0,600.0,6980.0,3.44,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2007-07-23 10:07:00,5.580888,679.6043182080001
491,302.0,USGS,12200500.0,500,9/12/2007 9:28,PDT,Yes,JTS/ETF,USGS,11.2,5480,Fair,0.06,1.7,DebrisLight,MEAS,1.0,Imported Channel 1,CRAN,unspe,unkno,5480.0,676.0,2420.0,2.26,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2007-09-12 09:28:00,3.41376,155.17631932416003
492,303.0,USGS,12200500.0,501,10/5/2007 9:47,PDT,Yes,DAM,USGS,14.1,12700,Fair,-0.05,1.0,DebrisModerate,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,12700.0,597.0,4430.0,2.86,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2007-10-05 09:47:00,4.29768,359.62395171840006
493,304.0,USGS,12200500.0,502,2/12/2008 15:22,PST,Yes,JMP,USGS,16.12,17500,Fair,0.21,1.4,DebrisLight,MEAS,1.0,Imported Channel 1,CWAY,unspe,unkno,17500.0,587.0,5680.0,3.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2008-02-12 15:22:00,4.913376,495.5448153600001
494,305.0,USGS,12200500.0,503,5/5/2008 14:16,PDT,Yes,JMP/DAM,USGS,13.83,11000,Poor,0.02,0.3,Clear,MEAS,1.0,Imported Channel 1,UNSP,QADCP,VADCP,11000.0,447.0,3760.0,2.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,,2008-05-05 14:16:00,4.215384,311.48531251200006
495,306.0,USGS,12200500.0,504,8/11/2008 9:39,PDT,Yes,DAM/JRF,USGS,14.18,10200,Fair,-0.11,0.5,DebrisLight,MEAS,1.0,Imported Channel 1,MBOT,QADCP,VADCP,10200.0,423.0,3800.0,2.61,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,3000.0,2008-08-11 09:39:00,4.322064,288.83183523840006
496,307.0,USGS,12200500.0,505,10/3/2008 13:52,PDT,Yes,ETF/JRF,USGS,11.99,6590,Fair,0.02,1.5,DebrisModerate,MEAS,1.0,Imported Channel 1,CWAY,QSCMM,VPAA,6590.0,580.0,2790.0,2.36,SOFT,silt,UNEV,unkn,EVEN,UNSP,DNST,500.0,2008-10-03 13:52:00,3.6545520000000002,186.60801904128002
497,308.0,USGS,12200500.0,506,11/8/2008 13:30,PST,Yes,DAM/BJC,USGS,24.57,44900,Fair,-0.29,1.1,DebrisModerate,MEAS,1.0,Imported Channel 1,CWAY,QSCMM,VPAA,44900.0,615.0,10600.0,4.24,SOFT,silt,UNEV,unkn,EVEN,UNSP,DNST,500.0,2008-11-08 13:30:00,7.488936000000001,1271.4264119808001
